KOI,radius_rearth,radius_rearth_uperr,radius_rearth_lowerr,mass_mearth,mass_mearth_uperr,mass_mearth_lowerr
7550.01,1.53,0.53,-0.27,3.098067831656574,3.238350530695346,-1.7040791124745163
7551.01,0.0,0.0,0.0,nan,nan,nan
7552.01,15.82,6.51,-5.32,2153.248206210583,51467.804424946946,-2063.1183104325937
7553.01,139.55,72.49,-17.28,nan,nan,nan
7554.01,1.98,1.02,-0.21,nan,nan,nan
7555.01,8.86,0.51,-2.86,106.39786978293768,10309.643657608403,-72.39680697292889
7556.01,0.47,0.27,-0.08,nan,nan,nan
7557.01,20.12,4.42,-4.87,45422.52485892632,21940.78586686302,-45183.60885331958
7558.01,0.94,0.42,-0.11,nan,nan,nan
7559.01,1.13,0.6,-0.13,nan,nan,nan
7560.01,2.6,0.48,-0.64,6.956699348851232,6.41332296670278,-3.2615190341174523
7561.01,0.0,0.0,0.0,nan,nan,nan
7562.01,0.0,0.0,0.0,nan,nan,nan
7563.01,6.09,1.19,-3.33,29.406032740434362,72.66838632695789,-18.54047429862849
7564.01,1.85,0.86,-0.39,nan,nan,nan
7565.01,1.43,0.13,-0.14,2.8809753309170802,2.0592612565959914,-1.1297285606524186
7566.01,0.0,0.0,0.0,nan,nan,nan
7567.01,1.46,0.13,-0.13,3.003001544435849,2.040774048538814,-1.1002618457375377
7568.01,1.14,0.16,-0.13,1.5463197373798776,1.3346555935372026,-0.644559479913297
7569.01,0.0,0.0,0.0,nan,nan,nan
7570.01,0.86,0.26,-0.09,0.5368968932033559,0.7197672379157672,-0.330110231328104
7571.01,1.21,0.32,-0.4,nan,nan,nan
7572.01,1.59,0.34,-0.57,nan,nan,nan
7573.01,1.08,0.72,-0.71,nan,nan,nan
7574.01,1.5,0.49,-0.16,2.972178623433613,2.622766043627949,-1.457601854150285
7575.01,0.84,0.26,-0.09,0.5596376276430156,0.6212136265398874,-0.3254464283788484
7576.01,0.79,0.21,-0.3,nan,nan,nan
7577.01,0.88,0.28,-0.09,0.6338039696686875,0.978011483837903,-0.3845772538595973
7578.01,21.63,12.8,-3.37,nan,nan,nan
7579.01,0.68,0.16,-0.11,0.24411057100572559,0.2927863221976303,-0.15009101018175147
7580.01,0.75,0.21,-0.11,0.3437494986891132,0.43614352416307345,-0.2099808455520226
7581.01,18.68,1.33,-1.82,4053.794163801029,47388.38046125139,-3885.8715795918333
7582.01,0.0,0.0,0.0,nan,nan,nan
7583.01,1.1,0.33,-0.11,1.30989123235102,1.5119432198683544,-0.7265496667009519
7584.01,0.94,0.53,-0.52,nan,nan,nan
7585.01,1.13,0.29,-0.49,nan,nan,nan
7586.01,12.16,7.45,-2.87,547.8466112003324,20104.38405021738,-510.1300114950927
7587.01,2.57,0.78,-0.31,7.480108680791123,5.889913634762889,-3.7074836348159548
7588.01,24.7,10.93,-2.01,61999.957442196865,22627.542565187563,-61526.250761638854
7589.01,7.01,4.33,-1.51,nan,nan,nan
7590.01,1.55,0.3,-0.56,3.003001544435849,3.4662174325839508,-1.637628730729411
7591.01,1.3,0.18,-0.1,2.200064611829813,1.814770075134322,-0.8060758926477549
7592.01,1.55,0.15,-0.14,3.3311607874905254,2.7477788061736885,-1.263823149828304
7593.01,1.57,0.87,-0.31,nan,nan,nan
7594.01,1.93,1.1,-0.49,nan,nan,nan
7595.01,36.9,7.8,-11.69,104133.76999150624,35086.894953168114,-33917.22770564661
7596.01,0.0,0.0,0.0,nan,nan,nan
7597.01,59.33,12.87,-18.69,174900.79832318748,58931.17994759593,-51971.42839631734
7598.01,0.96,0.28,-0.16,0.8473582595640818,1.0553814391342295,-0.5209969262692881
7599.01,6140.44,2544.0,-577.6,nan,nan,nan
7600.01,0.0,0.0,0.0,nan,nan,nan
7601.01,830.99,184.1,-398.9,nan,nan,nan
7602.01,2.51,0.12,-0.09,7.028843665069428,5.276680004036968,-2.7562490214944164
7603.01,1.57,0.65,-0.88,nan,nan,nan
7604.01,0.0,0.0,0.0,nan,nan,nan
7605.01,2.03,0.77,-0.18,4.940236587513072,4.854934184319225,-2.4486069764412326
7606.01,82.92,47.69,-29.59,nan,nan,nan
7607.01,0.0,0.0,0.0,nan,nan,nan
7608.01,0.0,0.0,0.0,nan,nan,nan
7609.01,1.3,0.42,-0.14,2.2461742460193737,2.3007290293704363,-1.2249076216165689
7610.01,0.36,0.08,-0.03,0.025451519390449994,0.019106915708961104,-0.012614935911775333
7611.01,0.63,0.11,-0.07,0.1903226563205605,0.15699168990467183,-0.09433260447875624
7612.01,0.84,0.06,-0.08,0.5481493442495684,0.3918057524922698,-0.20083499802433608
7613.01,0.78,0.21,-0.07,0.41859573087608015,0.4465217250161081,-0.22021179306921163
7614.01,0.6,0.12,-0.04,0.15791319422556085,0.11854828959770217,-0.07659978648651825
7615.01,7.12,1.64,-2.95,nan,nan,nan
7616.01,3.13,0.5,-0.75,10.2100537412314,9.618191616124841,-5.2698171537183285
7617.01,0.64,0.11,-0.12,0.2025417296972402,0.1990444687899628,-0.11419424402671037
7618.01,0.89,0.29,-0.09,0.6338039696686875,0.9125157677111901,-0.39470451886026037
7619.01,2.13,1.07,-0.63,nan,nan,nan
7620.01,0.0,0.0,0.0,nan,nan,nan
7621.01,1.86,0.33,-0.36,4.272594643575012,3.8545865048408423,-1.7287446889347842
7622.01,1.5,0.1,-0.15,3.130196284260946,2.127212806662892,-1.146864392268814
7623.01,34.14,0.76,-14.43,95842.8147044316,27086.555222438546,-28479.503978642257
7624.01,5.92,0.79,-2.39,27.63200586553049,38.39912706427759,-15.326482196424095
7625.01,0.83,0.26,-0.27,nan,nan,nan
7626.01,2.46,0.68,-0.37,6.604802868019469,6.221931948781373,-3.132547870815505
7627.01,29.01,3.51,-2.38,77889.6010657123,12171.144001753302,-13263.5815521724
7628.01,0.69,0.09,-0.06,0.24922671580909017,0.18709900098036114,-0.1008402147260847
7629.01,0.94,0.14,-0.05,0.8129260695107517,0.7333936678691259,-0.348587419039864
7630.01,0.78,0.05,-0.04,0.401586198487203,0.24550123069088947,-0.1418032685684208
7631.01,1.1,0.32,-0.14,1.453032322667381,1.5499692217684682,-0.8816656366364516
7632.01,1.54,0.52,-0.21,3.0659393790522027,3.1404045096573205,-1.519619641672325
7633.01,2.09,0.42,-0.25,5.423843358532086,4.576617630089728,-2.4208418140962373
7634.01,15.11,3.13,-5.82,1451.9175070264844,43970.60735189984,-1336.315608921437
7635.01,1.59,0.46,-0.31,3.3311607874905254,3.1380581895292745,-1.6510754898892137
7636.01,0.73,0.11,-0.07,0.31309972248587153,0.2582669635450578,-0.1415261277743606
7637.01,0.73,0.05,-0.02,0.31309972248587153,0.17090639500540972,-0.10197916183188421
7638.01,1.47,0.33,-0.38,2.7071699179905626,2.772921303321524,-1.3698255802957013
7639.01,0.45,0.04,-0.04,0.05597808252112546,0.03804147830284865,-0.021237760974754126
7640.01,1.48,0.49,-0.21,3.003001544435849,2.7092037023931703,-1.6090128252537912
7641.01,1.36,0.49,-0.61,nan,nan,nan
7642.01,1.41,0.44,-0.19,2.5971647483107834,2.44661084466388,-1.3915648485336163
7643.01,0.71,0.22,-0.14,nan,nan,nan
7644.01,0.81,0.2,-0.12,0.46433865047088774,0.5359633357055313,-0.2817497074881254
7645.01,0.55,0.08,-0.07,0.11331575331540479,0.08922597638183542,-0.05374377235341582
7646.01,2.21,0.72,-0.24,5.594944667061562,5.0475647722437875,-2.653588964630185
7647.01,1.1,0.2,-0.09,1.453032322667381,1.1985646072396656,-0.7201892094137557
7648.01,0.8,0.07,-0.06,0.4363257167894513,0.29651739646417385,-0.1598642329661883
7649.01,4.5,1.27,-0.54,18.249553875309726,17.191653494700684,-9.04531273845704
7650.01,0.85,0.22,-0.14,0.5368968932033559,0.857091825978702,-0.330110231328104
7651.01,2.53,0.52,-0.18,6.884555032633036,5.678871605250987,-2.8697203456689007
7652.01,3.64,0.69,-0.84,12.563426637884023,13.945759609405995,-6.484487044219809
7653.01,2.2,0.36,-0.83,5.712205246829019,5.153353194976854,-3.005035328838457
7654.01,6.36,0.0,0.0,34.71366759433909,23.59064785943655,-16.464113719029367
7655.01,1.02,0.04,-0.09,1.0868338672207782,0.7011160741772975,-0.42618457968287626
7656.01,1.72,0.52,-0.17,3.772625045975168,3.2562186190942604,-1.7477258711293784
7657.01,2.11,0.5,-0.17,5.257409090923838,4.336685677159464,-2.127212806662892
7658.01,0.85,0.14,-0.06,0.5713666860309293,0.4931565736618774,-0.2646942982428276
7659.01,2.37,0.72,-0.23,6.33641836235192,5.469073443138245,-3.0736398945367314
7660.01,2.7,0.7,-0.3,7.796935183687723,7.0341241435940125,-3.69795635034167
7661.01,0.7,0.19,-0.08,0.2793585664403031,0.328690938108266,-0.15624034804750597
7662.01,3.98,0.57,-1.69,14.52660622377184,14.275777260586043,-8.05738724675204
7663.01,0.87,0.0,0.0,0.6080495045485691,0.2937107529180115,-0.18945377367248895
7664.01,12.65,2.64,-3.23,1308.8862394056341,15130.245616130236,-1204.672513111535
7665.01,1.26,0.43,-0.14,1.9426179054533255,2.156360927892728,-1.1627248826011387
7666.01,1.01,0.33,-0.12,1.0212666244028048,1.320046283584173,-0.6516540423114666
7668.01,1.47,0.45,-0.19,2.7071699179905626,2.5502391729332756,-1.3972786856395427
7669.01,15.41,1.06,-2.48,1108.760735375097,30161.18496694965,-926.3118808172901
7670.01,1.18,0.33,-0.11,1.715297044594155,1.6158637428963702,-0.9670947788462043
7671.01,1.77,0.3,-0.55,4.014834686964135,3.7821004967235883,-1.9041691480637613
7672.01,6.88,1.19,-2.22,40.97930273311906,1603.3545199594673,-23.471314895941106
7673.01,1.87,1.17,-0.96,nan,nan,nan
7674.01,1.53,0.51,-0.17,2.9413557024313772,2.653588964630185,-1.4578702792034266
7675.01,1.22,0.22,-0.11,1.8636801147767077,1.6085748824272565,-0.8210094687792562
7676.01,0.62,0.19,-0.05,0.17700511527285,0.20035392156370446,-0.09899585743445861
7677.01,213.46,123.3,-82.21,nan,nan,nan
7678.01,0.79,0.12,-0.14,0.42736878959454927,0.47439146787203135,-0.23704613327398877
7679.01,0.7,0.14,-0.07,0.276461483823263,0.23861873897278402,-0.13988926590493092
7680.01,2.66,0.85,-0.56,7.960345761352788,7.181547491690748,-4.187720715377621
7681.01,0.92,0.17,-0.07,0.7638833201078712,0.6891490025595097,-0.3365145305133219
7682.01,76.18,25.46,-15.64,nan,nan,nan
7683.01,0.77,0.23,-0.1,0.401586198487203,0.5781815131361945,-0.2469146582127323
7684.01,24.43,2.54,-6.34,63299.37171487611,16222.663686173248,-60594.278829392024
7685.01,1.35,0.39,-0.31,2.2461742460193737,2.903310354897961,-1.2458722598429546
7685.02,1.08,0.3,-0.25,1.2830016864224887,1.7199998580133604,-0.8556328968279394
7686.01,25.77,4.68,-0.93,67363.31072578934,12158.724675260019,-13742.258094631812
7687.01,2.66,0.47,-0.86,7.32655644610555,7.504502881176186,-3.707231071334153
7689.01,64.77,11.38,-8.28,194013.4470308587,44719.25411956792,-36342.47255854332
7690.01,0.89,0.28,-0.09,0.6744953795172791,0.9711010004869461,-0.42526866370818894
7691.01,0.54,0.05,-0.08,0.1064795645134014,0.0838430918071591,-0.04690758355141243
7692.01,0.63,0.09,-0.28,0.1751694871440318,0.33991073565201524,-0.1306110520446207
7693.01,1.4,0.32,-0.13,2.6515969299070465,2.288639657606025,-1.2576082107249886
7694.01,1.23,0.36,-0.12,1.9833318919921321,2.115646941353921,-1.0815716345255515
7695.01,8.73,1.46,-0.25,104.21372629409915,11212.875363590427,-67.27137578985742
7696.01,2.01,0.17,-0.08,4.940236587513072,3.3572765355778778,-1.9372350430772225
7697.01,0.87,0.21,-0.08,0.6080495045485691,0.6749521818739196,-0.31987825435115447
7698.01,39.59,10.03,-1.11,110819.35436236173,22744.113829204012,-20758.60929489613
7699.01,42.5,11.53,-4.58,120405.8665572956,30858.187468268545,-30345.121489829995
7700.01,3.13,0.98,-0.33,9.795170771832296,9.626038870610529,-4.854934184319225
7702.01,1.04,0.31,-0.46,nan,nan,nan
7703.01,1.96,0.61,-0.22,4.739491314578365,4.090737795432424,-2.0878943846713187
7704.01,1.0,0.32,-0.12,0.9797677116233975,1.4106151560048055,-0.6101551295320593
7706.01,1.19,0.08,-0.16,1.6800852976013116,1.3229162468345375,-0.6155620379085049
7707.01,1.04,0.31,-0.18,1.193225576980035,1.4039391713307483,-0.7568998601905838
7708.01,1.82,0.58,-0.38,4.098978833346053,3.861366928006735,-2.031641195683832
7709.01,0.97,0.26,-0.2,0.8651174558921882,1.2022201817700333,-0.517803109666956
7710.01,1.59,0.0,0.0,3.6572528447525885,2.6791655175993316,-1.2668699771243856
7711.01,1.31,0.34,-0.12,2.293250260175081,2.0688907426278442,-1.087650360397914
7712.01,1.06,0.37,-0.13,1.1566106506504064,1.4949862792566402,-0.7292418610558571
7713.01,1.1,0.33,-0.15,1.3373443376948613,1.543630993222219,-0.7891949934452929
7714.01,1.39,0.41,-0.17,2.491629611071839,2.6578549898454957,-1.2349654799527159
7715.01,1.12,0.32,-0.11,1.453032322667381,1.4279430082496993,-0.8059448934892884
7716.01,1.27,0.25,-0.1,2.2461742460193737,1.8528045873266796,-1.0153070108836033
7717.01,30.94,8.68,-5.77,82890.26030987073,25654.18599501165,-24630.677902831667
7718.01,1.99,0.0,0.0,4.889529813035576,3.581885154906473,-1.886528268599727
7719.01,3.24,1.93,-2.36,nan,nan,nan
7720.01,1.57,0.36,-0.39,3.3311607874905254,3.0052575748613948,-1.7848410501106478
7721.01,1.7,0.2,-0.08,4.014834686964135,2.728393681152471,-1.523205075892296
7722.01,1.11,0.2,-0.25,1.4232043656500057,1.642735013402197,-0.8518376796190764
7723.01,1.7,0.37,-0.31,3.851692887832603,3.474863558272947,-1.8683609958404708
7724.01,2.03,0.32,-0.14,4.838823038558082,4.176472742623784,-1.7086267542971356
7725.01,3.5,1.07,-0.36,11.805491805490165,11.121144431322252,-5.851341141901633
7726.01,1.28,0.39,-0.12,2.0673376376622215,2.031641195683832,-1.1655773801956408
7727.01,0.67,0.16,-0.07,0.2390994508084271,0.25505061650279653,-0.12810985181633344
7728.01,0.52,0.1,-0.04,0.09599005184180426,0.07558354286970667,-0.04446884992028323
7729.01,1.57,0.32,-0.29,3.2627784678151888,2.9435654208943345,-1.5474814232210337
7730.01,0.0,0.0,0.0,nan,nan,nan
7731.01,76.26,10.96,-5.45,nan,nan,nan
7732.01,0.64,0.14,-0.05,0.19431149738174558,0.1753010847095926,-0.09215870322874341
7733.01,4.52,0.42,-2.35,nan,nan,nan
7734.01,7.23,1.05,-3.16,44.067249795151604,2497.830976949363,-26.559261957973646
7735.01,4.05,0.69,-1.49,15.459241732302317,15.834713753216132,-8.43039806723289
7736.01,0.46,0.07,-0.05,0.060820508953092094,0.04565905556030931,-0.026793339345387003
7737.01,505.94,72.95,-291.8,nan,nan,nan
7738.01,0.81,0.17,-0.24,0.45480667166237354,0.7760605634733968,-0.2968934774368127
7739.01,1.09,0.3,-0.1,1.30989123235102,1.3972786856395427,-0.7143238138532397
7740.01,136.64,73.04,-89.23,nan,nan,nan
7741.01,1.5,0.24,-0.08,3.1957999055513047,2.284291315760782,-1.332119790774597
7742.01,3.66,1.01,-0.37,12.826734816800842,12.605257305426411,-6.221931948781373
7743.01,0.85,0.26,-0.16,0.5955674184977802,0.8276369471522256,-0.4012559211160346
7744.01,1.34,0.46,-0.15,2.341312907986978,2.205590367402832,-1.4013578112451397
7745.01,2.6,0.56,-0.89,7.32655644610555,8.132685286196768,-3.7815288553727084
7746.01,2.27,0.69,-0.24,5.712205246829019,5.153353194976854,-2.5820089625680733
7747.01,36.0,4.8,-2.22,99902.32040233015,15610.884008768146,-17012.06009245942
7748.01,1.11,0.15,-0.5,nan,nan,nan
7749.01,1.89,0.12,-0.19,4.642198679713949,2.994680430961319,-1.8782910577776302
7750.01,5.03,0.95,-1.76,21.54350274191822,20.29465688486086,-11.543041753296407
7751.01,1.14,0.4,-0.3,1.514576769283328,2.1806035454504515,-1.0405063658456577
7753.01,0.77,0.23,-0.08,0.3933424067419109,0.5273172209408418,-0.24495590565890543
7754.01,0.67,0.13,-0.06,0.22938370467748376,0.1979850849170655,-0.11369304477742999
7756.01,1.41,0.24,-0.58,2.7071699179905626,2.772921303321524,-1.664499271993111
7757.01,0.76,0.2,-0.07,0.3773590368365545,0.46999922272752737,-0.21944584261099362
7759.01,1.92,0.28,-0.43,4.54690327538981,3.9245116925522394,-2.055273664317971
7761.01,4.41,1.08,-2.01,17.148582543488807,21.358493316829097,-9.668473862697684
7762.01,1.38,0.43,-0.14,2.491629611071839,2.6578549898454957,-1.2349654799527159
7763.01,1.96,0.66,-0.26,4.54690327538981,4.102058226021964,-2.253653015214729
7764.01,2.83,0.45,-0.83,8.29751312309095,8.154241075812687,-3.935372120288024
7766.01,0.83,0.24,-0.1,0.515080222796047,0.6415304278543593,-0.32076872541430146
7768.01,0.69,0.04,-0.07,0.2597829299187822,0.1765427868706691,-0.09173141088895811
7769.01,0.89,0.12,-0.11,0.6470874291780925,0.5837798059576779,-0.29977308295286015
7770.01,1.69,0.49,-0.55,3.5450275907328415,3.7815288553727084,-2.061542167504891
7771.01,1.35,0.41,-0.17,2.390382867628203,2.3491084469501624,-1.2575152075742528
7772.01,0.74,0.21,-0.07,0.33320131499847894,0.43068200510939225,-0.19084446211795533
7773.01,1.04,0.19,-0.11,1.13286766005395,1.0671969517758628,-0.5373002415561698
7774.01,1.14,0.31,-0.1,1.4834854232279506,1.582453955824252,-0.8228361356900487
7775.01,3.46,2.21,-2.21,nan,nan,nan
7776.01,3.15,0.23,-0.29,10.2100537412314,7.6648719168754464,-4.729962519919313
7777.01,5.15,2.17,-1.77,nan,nan,nan
7778.01,0.88,0.06,-0.08,0.6207931940171075,0.44373006567569917,-0.24343415718055306
7779.01,1.2,0.35,-0.15,1.7879499413980757,1.984675104577092,-1.0551068281444507
7780.01,1.52,0.31,-0.47,3.0659393790522027,2.7659840310210897,-1.7285950413573414
7781.01,25.52,3.78,-2.02,65980.47160684361,13541.563794205751,-14538.296981791187
7782.01,0.77,0.25,-0.08,0.3734858094639463,0.5664692872778918,-0.22509930838094086
7783.01,1.39,0.74,-0.74,nan,nan,nan
7784.01,1.53,0.47,-0.2,3.130196284260946,3.076147604448577,-1.5183808307543556
7785.01,2.07,0.33,-0.25,5.149484600917335,4.444610167165967,-2.2081288984859575
7786.01,1.26,0.28,-0.7,nan,nan,nan
7787.01,0.64,0.15,-0.06,0.19431149738174558,0.1909563467930565,-0.10029193655777147
7788.01,0.82,0.12,-0.08,0.4740704034376703,0.44658922424508235,-0.2142874735188881
7789.01,2.9,1.86,-1.87,nan,nan,nan
7790.01,0.54,0.16,-0.05,0.1064795645134014,0.11819533418855771,-0.06098725995786355
7791.01,231.85,13.94,-41.79,nan,nan,nan
7792.01,29.26,2.37,-5.53,77889.6010657123,15985.745115940546,-14590.229350836184
7793.01,0.46,0.02,-0.03,0.060820508953092094,0.029378590630925273,-0.01895022502550909
7794.01,0.94,0.26,-0.09,0.7482022657479508,0.8636131877586397,-0.4080176145949567
7795.01,0.97,0.19,-0.09,0.8832488549464266,0.8320481896477285,-0.41891020447553884
7796.01,0.94,0.31,-0.11,0.7962382618953238,0.991711679502752,-0.4765764986443543
7797.01,0.7,0.15,-0.06,0.276461483823263,0.24941394949691947,-0.13112107201660447
7798.01,2.15,0.73,-0.24,5.257409090923838,4.952644650307562,-2.4935014689875197
7799.01,5.08,1.2,-2.4,nan,nan,nan
7800.01,1.53,0.32,-0.63,nan,nan,nan
7801.01,0.87,0.06,-0.09,0.6207931940171075,0.4660406732036707,-0.2661997263664761
7802.01,21.42,2.01,-4.68,51442.17462505242,14538.296981791187,-51148.189521239
7803.01,0.82,0.32,-0.11,0.48400611749128125,0.7215937822858858,-0.3293345772168106
7804.01,1.06,0.43,-0.51,nan,nan,nan
7805.01,0.49,0.1,-0.06,0.07640787791486052,0.07197862316814495,-0.04093945797105226
7806.01,122.64,10.06,-30.19,nan,nan,nan
7807.01,0.5,0.1,-0.08,0.079644199977357,0.08495754480579076,-0.044903878430985665
7808.01,5.7,1.71,-1.4,27.63200586553049,31.894269453783163,-14.805271048729649
7810.01,18.98,1.27,-4.07,7632.6613993451865,48259.557509167484,-7464.738815135991
7811.01,0.56,0.14,-0.06,0.12311821839279714,0.12099235261292844,-0.06828925816806358
7812.01,0.69,0.2,-0.2,0.26522754086467865,0.4378366765441067,-0.18558334088732165
7813.01,0.92,0.29,-0.1,0.7177992545991377,1.0334475156655238,-0.4355436055417945
7814.01,0.43,0.11,-0.06,0.049427650821599646,0.052725143331402526,-0.027415744409395957
7815.01,0.71,0.14,-0.23,0.28225564905734324,0.4976373737948434,-0.19205654947332587
7816.01,3.37,0.78,-0.26,11.325778611063082,9.775477483093049,-5.49385520098979
7817.01,0.46,0.05,-0.02,0.05957198096198897,0.030627118622028396,-0.021035338483563308
7818.01,1.53,0.28,-0.53,2.8809753309170802,3.1979642627471336,-1.6243111997979571
7819.01,1.93,0.41,-0.6,4.642198679713949,4.562042457138737,-2.251815812085746
7821.01,0.59,0.17,-0.07,0.14838650108300547,0.15828588670509627,-0.08756599212991337
7822.01,0.66,0.2,-0.07,0.22006275545034665,0.2639433620409346,-0.13352887362335436
7823.01,0.54,0.04,-0.06,0.1064795645134014,0.061571954516422694,-0.04175426421243575
7824.01,0.56,0.18,-0.06,0.11331575331540479,0.14113433304127354,-0.06967201712955047
7825.01,0.59,0.17,-0.06,0.14534041180665855,0.167759310679213,-0.08699132895908465
7826.01,1.37,0.37,-0.28,2.3658478878075906,2.472975150750491,-1.4258927910657524
7828.01,2.24,0.0,0.0,5.954150663588532,4.469888539948158,-2.4091230728556905
7829.01,0.53,0.07,-0.02,0.10215279415300217,0.05576040007255868,-0.03742749385203652
7830.01,0.63,0.1,-0.09,0.18258894298276235,0.16472540324246998,-0.09049942278851213
7831.01,0.42,0.08,-0.03,0.04364373618585432,0.0327641417290062,-0.020699496350665123
7832.01,0.68,0.21,-0.07,0.24922671580909017,0.29892262844047823,-0.15122487478961189
7833.01,2.22,0.65,-0.22,5.954150663588532,4.911407778217342,-2.8882112845363292
7834.01,1.0,0.3,-0.1,0.9596549662058229,1.1952465534798016,-0.566312559463912
7835.01,0.87,0.23,-0.08,0.6080495045485691,0.7859392146334888,-0.3372632428988242
7836.01,4.11,1.07,-1.59,15.783241299083963,17.51984513130769,-9.314022322064163
7837.01,2.06,0.67,-0.23,5.149484600917335,5.060569140314065,-2.442314682926772
7838.01,0.52,0.07,-0.05,0.09599005184180426,0.06523273592037102,-0.04338905264486048
7839.01,0.68,0.04,-0.06,0.24666864340740788,0.1306903934291466,-0.09199710313293719
7840.01,48.23,10.13,-10.13,142138.49467463285,36427.92864283029,-35822.25694319328
7841.01,2.07,0.54,-0.2,5.043775592974663,4.353370874717294,-2.2798679710383447
7842.01,0.7,0.22,-0.12,0.2597829299187822,0.40086635761911976,-0.17143544424825236
7843.01,0.79,0.17,-0.07,0.42736878959454927,0.437748666297639,-0.21182349897158415
7844.01,92.86,12.58,-37.77,nan,nan,nan
7845.01,1.72,0.3,-0.21,3.851692887832603,3.3244634554323955,-1.510379979845625
7846.01,1.28,0.4,-0.14,2.1106655389003737,2.2514754639025516,-1.046142279207567
7847.01,3.93,1.05,-1.4,15.141893253043536,16.807930624713457,-8.39866488492693
7848.01,2.6,0.77,-0.24,7.32655644610555,6.609764782292397,-3.474863558272947
7849.01,0.84,0.23,-0.12,0.5368968932033559,0.6939703419324145,-0.33851295539648735
7850.01,3.0,0.85,-0.34,9.015295781181866,9.23425809412786,-4.275804466603501
